BAY,BAM,BTM,Gender,Score,SAY,SAM,STM,Diff,SLD
10,6,126,M,14,6,4,76,-50,Severe
10,6,126,M,15,6,5,77,-49,Severe
10,6,126,M,16,6,6,78,-48,Severe
10,6,126,M,17,6,7,79,-47,Severe
10,6,126,M,18,6,8,80,-46,Severe
10,6,126,M,19,6,9,81,-45,Severe
10,6,126,M,20,7,0,84,-42,Severe
10,6,126,M,21,7,1,85,-41,Severe
10,6,126,M,22,7,2,86,-40,Severe
10,6,126,M,23,7,3,87,-39,Severe
10,6,126,M,24,7,4,88,-38,Severe
10,6,126,M,25,7,5,89,-37,Severe
10,6,126,M,26,7,6,90,-36,Severe
10,6,126,M,27,7,7,91,-35,Severe
10,6,126,M,28,7,8,92,-34,Severe
10,6,126,M,29,7,9,93,-33,Severe
10,6,126,M,30,8,0,96,-30,Severe
10,6,126,M,31,8,1,97,-29,Severe
10,6,126,M,32,8,2,98,-28,Severe
10,6,126,M,33,8,3,99,-27,Severe
10,6,126,M,34,8,4,100,-26,Severe
10,6,126,M,35,8,5,101,-25,Severe
10,6,126,M,36,8,6,102,-24,Severe
10,6,126,M,37,8,7,103,-23,Severe
10,6,126,M,38,8,8,104,-22,Severe
10,6,126,M,39,8,9,105,-21,Severe
10,6,126,M,40,9,0,108,-18,Severe
10,6,126,M,41,9,1,109,-17,Severe
10,6,126,M,42,9,2,110,-16,Severe
10,6,126,M,43,9,3,111,-15,Severe
10,6,126,M,44,9,4,112,-14,Severe
10,6,126,M,45,9,5,113,-13,Severe
10,6,126,M,46,9,6,114,-12,Severe
10,6,126,M,47,9,7,115,-11,Severe
10,6,126,M,48,9,8,116,-10,Severe
10,6,126,M,49,9,9,117,-9,Severe
10,6,126,M,50,10,0,120,-6,Severe
10,6,126,M,51,10,1,121,-5,Mild
10,6,126,M,52,10,2,122,-4,Mild
10,6,126,M,53,10,3,123,-3,Mild
10,6,126,M,54,10,4,124,-2,Mild
10,6,126,M,55,10,5,125,-1,Mild
10,6,126,M,56,10,6,126,0,Neutral
10,6,126,M,57,10,7,127,1,Good
10,6,126,M,58,10,8,128,2,Good
10,6,126,M,59,10,9,129,3,Good
10,6,126,M,60,11,0,132,6,Well
10,6,126,M,61,11,1,133,7,Well
10,6,126,M,62,11,2,134,8,Well
10,6,126,M,63,11,3,135,9,Well
10,6,126,M,64,11,4,136,10,Well
10,6,126,M,65,11,5,137,11,Well
10,6,126,M,66,11,6,138,12,Well
10,6,126,M,67,11,7,139,13,Well
10,6,126,M,68,11,8,140,14,Well
10,6,126,M,69,11,9,141,15,Well
10,6,126,M,70,12,0,144,18,Well
10,6,126,M,71,12,1,145,19,Well
10,6,126,M,72,12,2,146,20,Well
10,6,126,M,73,12,3,147,21,Well
10,6,126,M,74,12,4,148,22,Well
10,6,126,M,75,12,5,149,23,Well
10,6,126,M,76,12,6,150,24,Well
10,6,126,M,77,12,7,151,25,Well
10,6,126,M,78,12,8,152,26,Well
10,6,126,M,79,12,9,153,27,Well
10,6,126,M,80,13,0,156,30,Well
10,6,126,M,81,13,1,157,31,Well
10,6,126,M,82,13,2,158,32,Well
10,6,126,M,83,13,3,159,33,Well
10,6,126,M,84,13,4,160,34,Well
10,6,126,M,85,13,5,161,35,Well
10,6,126,M,86,13,6,162,36,Well
10,6,126,M,87,13,7,163,37,Well
10,6,126,M,88,13,8,164,38,Well
10,6,126,M,89,13,9,165,39,Well
10,6,126,M,90,14,0,168,42,Well
10,6,126,M,91,14,1,169,43,Well
10,6,126,M,92,14,2,170,44,Well
10,6,126,M,93,14,3,171,45,Well
10,6,126,M,94,14,4,172,46,Well
10,6,126,M,95,14,5,173,47,Well
10,6,126,M,96,14,6,174,48,Well
10,6,126,M,97,14,7,175,49,Well
10,6,126,M,98,14,8,176,50,Well
10,6,126,M,99,14,9,177,51,Well
10,6,126,M,100,15,0,180,54,Well
10,7,127,M,0,5,0,60,-67,Severe
10,7,127,M,1,5,1,61,-66,Severe
10,7,127,M,2,5,2,62,-65,Severe
10,7,127,M,3,5,3,63,-64,Severe
10,7,127,M,4,5,4,64,-63,Severe
10,7,127,M,5,5,5,65,-62,Severe
10,7,127,M,6,5,6,66,-61,Severe
10,7,127,M,7,5,7,67,-60,Severe
10,7,127,M,8,5,8,68,-59,Severe
10,7,127,M,9,5,9,69,-58,Severe
10,7,127,M,10,6,0,72,-55,Severe
10,7,127,M,11,6,1,73,-54,Severe
10,7,127,M,12,6,2,74,-53,Severe
10,7,127,M,13,6,3,75,-52,Severe
10,7,127,M,14,6,4,76,-51,Severe
10,7,127,M,15,6,5,77,-50,Severe
10,7,127,M,16,6,6,78,-49,Severe
10,7,127,M,17,6,7,79,-48,Severe
10,7,127,M,18,6,8,80,-47,Severe
10,7,127,M,19,6,9,81,-46,Severe
10,7,127,M,20,7,0,84,-43,Severe
10,7,127,M,21,7,1,85,-42,Severe
10,7,127,M,22,7,2,86,-41,Severe
10,7,127,M,23,7,3,87,-40,Severe
10,7,127,M,24,7,4,88,-39,Severe
10,7,127,M,25,7,5,89,-38,Severe
10,7,127,M,26,7,6,90,-37,Severe
10,7,127,M,27,7,7,91,-36,Severe
10,7,127,M,28,7,8,92,-35,Severe
10,7,127,M,29,7,9,93,-34,Severe
10,7,127,M,30,8,0,96,-31,Severe
10,7,127,M,31,8,1,97,-30,Severe
10,7,127,M,32,8,2,98,-29,Severe
10,7,127,M,33,8,3,99,-28,Severe
10,7,127,M,34,8,4,100,-27,Severe
10,7,127,M,35,8,5,101,-26,Severe
10,7,127,M,36,8,6,102,-25,Severe
10,7,127,M,37,8,7,103,-24,Severe
10,7,127,M,38,8,8,104,-23,Severe
10,7,127,M,39,8,9,105,-22,Severe
10,7,127,M,40,9,0,108,-19,Severe
10,7,127,M,41,9,1,109,-18,Severe
10,7,127,M,42,9,2,110,-17,Severe
10,7,127,M,43,9,3,111,-16,Severe
10,7,127,M,44,9,4,112,-15,Severe
10,7,127,M,45,9,5,113,-14,Severe
10,7,127,M,46,9,6,114,-13,Severe
10,7,127,M,47,9,7,115,-12,Severe
10,7,127,M,48,9,8,116,-11,Severe
10,7,127,M,49,9,9,117,-10,Severe
10,7,127,M,50,10,0,120,-7,Severe
10,7,127,M,51,10,1,121,-6,Severe
10,7,127,M,52,10,2,122,-5,Mild
10,7,127,M,53,10,3,123,-4,Mild
10,7,127,M,54,10,4,124,-3,Mild
10,7,127,M,55,10,5,125,-2,Mild
10,7,127,M,56,10,6,126,-1,Mild
10,7,127,M,57,10,7,127,0,Neutral
10,7,127,M,58,10,8,128,1,Good
10,7,127,M,59,10,9,129,2,Good
10,7,127,M,60,11,0,132,5,Good
10,7,127,M,61,11,1,133,6,Well
10,7,127,M,62,11,2,134,7,Well
10,7,127,M,63,11,3,135,8,Well
10,7,127,M,64,11,4,136,9,Well
10,7,127,M,65,11,5,137,10,Well
10,7,127,M,66,11,6,138,11,Well
10,7,127,M,67,11,7,139,12,Well
10,7,127,M,68,11,8,140,13,Well
10,7,127,M,69,11,9,141,14,Well
10,7,127,M,70,12,0,144,17,Well
10,7,127,M,71,12,1,145,18,Well
10,7,127,M,72,12,2,146,19,Well
10,7,127,M,73,12,3,147,20,Well
10,7,127,M,74,12,4,148,21,Well
10,7,127,M,75,12,5,149,22,Well
10,7,127,M,76,12,6,150,23,Well
10,7,127,M,77,12,7,151,24,Well
10,7,127,M,78,12,8,152,25,Well
10,7,127,M,79,12,9,153,26,Well
10,7,127,M,80,13,0,156,29,Well
10,7,127,M,81,13,1,157,30,Well
10,7,127,M,82,13,2,158,31,Well
10,7,127,M,83,13,3,159,32,Well
10,7,127,M,84,13,4,160,33,Well
10,7,127,M,85,13,5,161,34,Well
10,7,127,M,86,13,6,162,35,Well
10,7,127,M,87,13,7,163,36,Well
10,7,127,M,88,13,8,164,37,Well
10,7,127,M,89,13,9,165,38,Well
10,7,127,M,90,14,0,168,41,Well
10,7,127,M,91,14,1,169,42,Well
10,7,127,M,92,14,2,170,43,Well
10,7,127,M,93,14,3,171,44,Well
10,7,127,M,94,14,4,172,45,Well
10,7,127,M,95,14,5,173,46,Well
10,7,127,M,96,14,6,174,47,Well
10,7,127,M,97,14,7,175,48,Well
10,7,127,M,98,14,8,176,49,Well
10,7,127,M,99,14,9,177,50,Well
10,7,127,M,100,15,0,180,53,Well
10,8,128,M,0,5,0,60,-68,Severe
10,8,128,M,1,5,1,61,-67,Severe
10,8,128,M,2,5,2,62,-66,Severe
10,8,128,M,3,5,3,63,-65,Severe
10,8,128,M,4,5,4,64,-64,Severe
10,8,128,M,5,5,5,65,-63,Severe
10,8,128,M,6,5,6,66,-62,Severe
10,8,128,M,7,5,7,67,-61,Severe
10,8,128,M,8,5,8,68,-60,Severe
10,8,128,M,9,5,9,69,-59,Severe
10,8,128,M,10,6,0,72,-56,Severe
10,8,128,M,11,6,1,73,-55,Severe
10,8,128,M,12,6,2,74,-54,Severe
10,8,128,M,13,6,3,75,-53,Severe
10,8,128,M,14,6,4,76,-52,Severe
10,8,128,M,15,6,5,77,-51,Severe
10,8,128,M,16,6,6,78,-50,Severe
10,8,128,M,17,6,7,79,-49,Severe
10,8,128,M,18,6,8,80,-48,Severe
10,8,128,M,19,6,9,81,-47,Severe
10,8,128,M,20,7,0,84,-44,Severe
10,8,128,M,21,7,1,85,-43,Severe
10,8,128,M,22,7,2,86,-42,Severe
10,8,128,M,23,7,3,87,-41,Severe
10,8,128,M,24,7,4,88,-40,Severe
10,8,128,M,25,7,5,89,-39,Severe
10,8,128,M,26,7,6,90,-38,Severe
10,8,128,M,27,7,7,91,-37,Severe
10,8,128,M,28,7,8,92,-36,Severe
10,8,128,M,29,7,9,93,-35,Severe
10,8,128,M,30,8,0,96,-32,Severe
10,8,128,M,31,8,1,97,-31,Severe
10,8,128,M,32,8,2,98,-30,Severe
10,8,128,M,33,8,3,99,-29,Severe
10,8,128,M,34,8,4,100,-28,Severe
10,8,128,M,35,8,5,101,-27,Severe
10,8,128,M,36,8,6,102,-26,Severe
10,8,128,M,37,8,7,103,-25,Severe
10,8,128,M,38,8,8,104,-24,Severe
10,8,128,M,39,8,9,105,-23,Severe
10,8,128,M,40,9,0,108,-20,Severe
10,8,128,M,41,9,1,109,-19,Severe
10,8,128,M,42,9,2,110,-18,Severe
10,8,128,M,43,9,3,111,-17,Severe
10,8,128,M,44,9,4,112,-16,Severe
10,8,128,M,45,9,5,113,-15,Severe
10,8,128,M,46,9,6,114,-14,Severe
10,8,128,M,47,9,7,115,-13,Severe
10,8,128,M,48,9,8,116,-12,Severe
10,8,128,M,49,9,9,117,-11,Severe
10,8,128,M,50,10,0,120,-8,Severe
10,8,128,M,51,10,1,121,-7,Severe
10,8,128,M,52,10,2,122,-6,Severe
10,8,128,M,53,10,3,123,-5,Mild
10,8,128,M,54,10,4,124,-4,Mild
10,8,128,M,55,10,5,125,-3,Mild
10,8,128,M,56,10,6,126,-2,Mild
10,8,128,M,57,10,7,127,-1,Mild
10,8,128,M,58,10,8,128,0,Neutral
10,8,128,M,59,10,9,129,1,Good
10,8,128,M,60,11,0,132,4,Good
10,8,128,M,61,11,1,133,5,Good
10,8,128,M,62,11,2,134,6,Well
10,8,128,M,63,11,3,135,7,Well
10,8,128,M,64,11,4,136,8,Well
10,8,128,M,65,11,5,137,9,Well
10,8,128,M,66,11,6,138,10,Well
10,8,128,M,67,11,7,139,11,Well
10,8,128,M,68,11,8,140,12,Well
10,8,128,M,69,11,9,141,13,Well
10,8,128,M,70,12,0,144,16,Well
10,8,128,M,71,12,1,145,17,Well
10,8,128,M,72,12,2,146,18,Well
10,8,128,M,73,12,3,147,19,Well
10,8,128,M,74,12,4,148,20,Well
10,8,128,M,75,12,5,149,21,Well
10,8,128,M,76,12,6,150,22,Well
10,8,128,M,77,12,7,151,23,Well
10,8,128,M,78,12,8,152,24,Well
10,8,128,M,79,12,9,153,25,Well
10,8,128,M,80,13,0,156,28,Well
10,8,128,M,81,13,1,157,29,Well
10,8,128,M,82,13,2,158,30,Well
10,8,128,M,83,13,3,159,31,Well
10,8,128,M,84,13,4,160,32,Well
10,8,128,M,85,13,5,161,33,Well
10,8,128,M,86,13,6,162,34,Well
10,8,128,M,87,13,7,163,35,Well
10,8,128,M,88,13,8,164,36,Well
10,8,128,M,89,13,9,165,37,Well
10,8,128,M,90,14,0,168,40,Well
10,8,128,M,91,14,1,169,41,Well
10,8,128,M,92,14,2,170,42,Well
10,8,128,M,93,14,3,171,43,Well
10,8,128,M,94,14,4,172,44,Well
10,8,128,M,95,14,5,173,45,Well
10,8,128,M,96,14,6,174,46,Well
10,8,128,M,97,14,7,175,47,Well
10,8,128,M,98,14,8,176,48,Well
10,8,128,M,99,14,9,177,49,Well
10,8,128,M,100,15,0,180,52,Well
10,9,129,M,0,5,0,60,-69,Severe
10,9,129,M,1,5,1,61,-68,Severe
10,9,129,M,2,5,2,62,-67,Severe
10,9,129,M,3,5,3,63,-66,Severe
10,9,129,M,4,5,4,64,-65,Severe
10,9,129,M,5,5,5,65,-64,Severe
10,9,129,M,6,5,6,66,-63,Severe
10,9,129,M,7,5,7,67,-62,Severe
10,9,129,M,8,5,8,68,-61,Severe
10,9,129,M,9,5,9,69,-60,Severe
10,9,129,M,10,6,0,72,-57,Severe
10,9,129,M,11,6,1,73,-56,Severe
10,9,129,M,12,6,2,74,-55,Severe
10,9,129,M,13,6,3,75,-54,Severe
10,9,129,M,14,6,4,76,-53,Severe
10,9,129,M,15,6,5,77,-52,Severe
10,9,129,M,16,6,6,78,-51,Severe
10,9,129,M,17,6,7,79,-50,Severe
10,9,129,M,18,6,8,80,-49,Severe
10,9,129,M,19,6,9,81,-48,Severe
10,9,129,M,20,7,0,84,-45,Severe
10,9,129,M,21,7,1,85,-44,Severe
10,9,129,M,22,7,2,86,-43,Severe
10,9,129,M,23,7,3,87,-42,Severe
10,9,129,M,24,7,4,88,-41,Severe
10,9,129,M,25,7,5,89,-40,Severe
10,9,129,M,26,7,6,90,-39,Severe
10,9,129,M,27,7,7,91,-38,Severe
10,9,129,M,28,7,8,92,-37,Severe
10,9,129,M,29,7,9,93,-36,Severe
10,9,129,M,30,8,0,96,-33,Severe
10,9,129,M,31,8,1,97,-32,Severe
10,9,129,M,32,8,2,98,-31,Severe
10,9,129,M,33,8,3,99,-30,Severe
10,9,129,M,34,8,4,100,-29,Severe
10,9,129,M,35,8,5,101,-28,Severe
10,9,129,M,36,8,6,102,-27,Severe
10,9,129,M,37,8,7,103,-26,Severe
10,9,129,M,38,8,8,104,-25,Severe
10,9,129,M,39,8,9,105,-24,Severe
10,9,129,M,40,9,0,108,-21,Severe
10,9,129,M,41,9,1,109,-20,Severe
10,9,129,M,42,9,2,110,-19,Severe
10,9,129,M,43,9,3,111,-18,Severe
10,9,129,M,44,9,4,112,-17,Severe
10,9,129,M,45,9,5,113,-16,Severe
10,9,129,M,46,9,6,114,-15,Severe
10,9,129,M,47,9,7,115,-14,Severe
10,9,129,M,48,9,8,116,-13,Severe
10,9,129,M,49,9,9,117,-12,Severe
10,9,129,M,50,10,0,120,-9,Severe
10,9,129,M,51,10,1,121,-8,Severe
10,9,129,M,52,10,2,122,-7,Severe
10,9,129,M,53,10,3,123,-6,Severe
10,9,129,M,54,10,4,124,-5,Mild
10,9,129,M,55,10,5,125,-4,Mild
10,9,129,M,56,10,6,126,-3,Mild
10,9,129,M,57,10,7,127,-2,Mild
10,9,129,M,58,10,8,128,-1,Mild
10,9,129,M,59,10,9,129,0,Neutral
10,9,129,M,60,11,0,132,3,Good
10,9,129,M,61,11,1,133,4,Good
10,9,129,M,62,11,2,134,5,Good
10,9,129,M,63,11,3,135,6,Well
10,9,129,M,64,11,4,136,7,Well
10,9,129,M,65,11,5,137,8,Well
10,9,129,M,66,11,6,138,9,Well
10,9,129,M,67,11,7,139,10,Well
10,9,129,M,68,11,8,140,11,Well
10,9,129,M,69,11,9,141,12,Well
10,9,129,M,70,12,0,144,15,Well
10,9,129,M,71,12,1,145,16,Well
10,9,129,M,72,12,2,146,17,Well
10,9,129,M,73,12,3,147,18,Well
10,9,129,M,74,12,4,148,19,Well
10,9,129,M,75,12,5,149,20,Well
10,9,129,M,76,12,6,150,21,Well
10,9,129,M,77,12,7,151,22,Well
10,9,129,M,78,12,8,152,23,Well
10,9,129,M,79,12,9,153,24,Well
10,9,129,M,80,13,0,156,27,Well
10,9,129,M,81,13,1,157,28,Well
10,9,129,M,82,13,2,158,29,Well
10,9,129,M,83,13,3,159,30,Well
10,9,129,M,84,13,4,160,31,Well
10,9,129,M,85,13,5,161,32,Well
10,9,129,M,86,13,6,162,33,Well
10,9,129,M,87,13,7,163,34,Well
10,9,129,M,88,13,8,164,35,Well
10,9,129,M,89,13,9,165,36,Well
10,9,129,M,90,14,0,168,39,Well
10,9,129,M,91,14,1,169,40,Well
10,9,129,M,92,14,2,170,41,Well
10,9,129,M,93,14,3,171,42,Well
10,9,129,M,94,14,4,172,43,Well
10,9,129,M,95,14,5,173,44,Well
10,9,129,M,96,14,6,174,45,Well
10,9,129,M,97,14,7,175,46,Well
10,9,129,M,98,14,8,176,47,Well
10,9,129,M,99,14,9,177,48,Well
10,9,129,M,100,15,0,180,51,Well
10,10,130,M,0,5,0,60,-70,Severe
10,10,130,M,1,5,1,61,-69,Severe
10,10,130,M,2,5,2,62,-68,Severe
10,10,130,M,3,5,3,63,-67,Severe
10,10,130,M,4,5,4,64,-66,Severe
10,10,130,M,5,5,5,65,-65,Severe
10,10,130,M,6,5,6,66,-64,Severe
10,10,130,M,7,5,7,67,-63,Severe
10,10,130,M,8,5,8,68,-62,Severe
10,10,130,M,9,5,9,69,-61,Severe
10,10,130,M,10,6,0,72,-58,Severe
10,10,130,M,11,6,1,73,-57,Severe
10,10,130,M,12,6,2,74,-56,Severe
10,10,130,M,13,6,3,75,-55,Severe
10,10,130,M,14,6,4,76,-54,Severe
10,10,130,M,15,6,5,77,-53,Severe
10,10,130,M,16,6,6,78,-52,Severe
10,10,130,M,17,6,7,79,-51,Severe
10,10,130,M,18,6,8,80,-50,Severe
10,10,130,M,19,6,9,81,-49,Severe
10,10,130,M,20,7,0,84,-46,Severe
10,10,130,M,21,7,1,85,-45,Severe
10,10,130,M,22,7,2,86,-44,Severe
10,10,130,M,23,7,3,87,-43,Severe
10,10,130,M,24,7,4,88,-42,Severe
10,10,130,M,25,7,5,89,-41,Severe
10,10,130,M,26,7,6,90,-40,Severe
10,10,130,M,27,7,7,91,-39,Severe
10,10,130,M,28,7,8,92,-38,Severe
10,10,130,M,29,7,9,93,-37,Severe
10,10,130,M,30,8,0,96,-34,Severe
10,10,130,M,31,8,1,97,-33,Severe
10,10,130,M,32,8,2,98,-32,Severe
10,10,130,M,33,8,3,99,-31,Severe
10,10,130,M,34,8,4,100,-30,Severe
10,10,130,M,35,8,5,101,-29,Severe
10,10,130,M,36,8,6,102,-28,Severe
10,10,130,M,37,8,7,103,-27,Severe
10,10,130,M,38,8,8,104,-26,Severe
10,10,130,M,39,8,9,105,-25,Severe
10,10,130,M,40,9,0,108,-22,Severe
10,10,130,M,41,9,1,109,-21,Severe
10,10,130,M,42,9,2,110,-20,Severe
10,10,130,M,43,9,3,111,-19,Severe
10,10,130,M,44,9,4,112,-18,Severe
10,10,130,M,45,9,5,113,-17,Severe
10,10,130,M,46,9,6,114,-16,Severe
10,10,130,M,47,9,7,115,-15,Severe
10,10,130,M,48,9,8,116,-14,Severe
10,10,130,M,49,9,9,117,-13,Severe
10,10,130,M,50,10,0,120,-10,Severe
10,10,130,M,51,10,1,121,-9,Severe
10,10,130,M,52,10,2,122,-8,Severe
10,10,130,M,53,10,3,123,-7,Severe
10,10,130,M,54,10,4,124,-6,Severe
10,10,130,M,55,10,5,125,-5,Mild
10,10,130,M,56,10,6,126,-4,Mild
10,10,130,M,57,10,7,127,-3,Mild
10,10,130,M,58,10,8,128,-2,Mild
10,10,130,M,59,10,9,129,-1,Mild
10,10,130,M,60,11,0,132,2,Good
10,10,130,M,61,11,1,133,3,Good
10,10,130,M,62,11,2,134,4,Good
10,10,130,M,63,11,3,135,5,Good
10,10,130,M,64,11,4,136,6,Well
10,10,130,M,65,11,5,137,7,Well
10,10,130,M,66,11,6,138,8,Well
10,10,130,M,67,11,7,139,9,Well
10,10,130,M,68,11,8,140,10,Well
10,10,130,M,69,11,9,141,11,Well
10,10,130,M,70,12,0,144,14,Well
10,10,130,M,71,12,1,145,15,Well
10,10,130,M,72,12,2,146,16,Well
10,10,130,M,73,12,3,147,17,Well
10,10,130,M,74,12,4,148,18,Well
10,10,130,M,75,12,5,149,19,Well
10,10,130,M,76,12,6,150,20,Well
10,10,130,M,77,12,7,151,21,Well
10,10,130,M,78,12,8,152,22,Well
10,10,130,M,79,12,9,153,23,Well
10,10,130,M,80,13,0,156,26,Well
10,10,130,M,81,13,1,157,27,Well
10,10,130,M,82,13,2,158,28,Well
10,10,130,M,83,13,3,159,29,Well
10,10,130,M,84,13,4,160,30,Well
10,10,130,M,85,13,5,161,31,Well
10,10,130,M,86,13,6,162,32,Well
10,10,130,M,87,13,7,163,33,Well
10,10,130,M,88,13,8,164,34,Well
10,10,130,M,89,13,9,165,35,Well
10,10,130,M,90,14,0,168,38,Well
10,10,130,M,91,14,1,169,39,Well
10,10,130,M,92,14,2,170,40,Well
10,10,130,M,93,14,3,171,41,Well
10,10,130,M,94,14,4,172,42,Well
10,10,130,M,95,14,5,173,43,Well
10,10,130,M,96,14,6,174,44,Well
10,10,130,M,97,14,7,175,45,Well
10,10,130,M,98,14,8,176,46,Well
10,10,130,M,99,14,9,177,47,Well
10,10,130,M,100,15,0,180,50,Well
10,11,131,M,0,5,0,60,-71,Severe
10,11,131,M,1,5,1,61,-70,Severe
10,11,131,M,2,5,2,62,-69,Severe
10,11,131,M,3,5,3,63,-68,Severe
10,11,131,M,4,5,4,64,-67,Severe
10,11,131,M,5,5,5,65,-66,Severe
10,11,131,M,6,5,6,66,-65,Severe
10,11,131,M,7,5,7,67,-64,Severe
10,11,131,M,8,5,8,68,-63,Severe
10,11,131,M,9,5,9,69,-62,Severe
10,11,131,M,10,6,0,72,-59,Severe
10,11,131,M,11,6,1,73,-58,Severe
10,11,131,M,12,6,2,74,-57,Severe
10,11,131,M,13,6,3,75,-56,Severe
10,11,131,M,14,6,4,76,-55,Severe
10,11,131,M,15,6,5,77,-54,Severe
10,11,131,M,16,6,6,78,-53,Severe
10,11,131,M,17,6,7,79,-52,Severe
10,11,131,M,18,6,8,80,-51,Severe
10,11,131,M,19,6,9,81,-50,Severe
10,11,131,M,20,7,0,84,-47,Severe
10,11,131,M,21,7,1,85,-46,Severe
10,11,131,M,22,7,2,86,-45,Severe
10,11,131,M,23,7,3,87,-44,Severe
10,11,131,M,24,7,4,88,-43,Severe
10,11,131,M,25,7,5,89,-42,Severe
10,11,131,M,26,7,6,90,-41,Severe
10,11,131,M,27,7,7,91,-40,Severe
10,11,131,M,28,7,8,92,-39,Severe
10,11,131,M,29,7,9,93,-38,Severe
10,11,131,M,30,8,0,96,-35,Severe
10,11,131,M,31,8,1,97,-34,Severe
10,11,131,M,32,8,2,98,-33,Severe
10,11,131,M,33,8,3,99,-32,Severe
10,11,131,M,34,8,4,100,-31,Severe
10,11,131,M,35,8,5,101,-30,Severe
10,11,131,M,36,8,6,102,-29,Severe
10,11,131,M,37,8,7,103,-28,Severe
10,11,131,M,38,8,8,104,-27,Severe
10,11,131,M,39,8,9,105,-26,Severe
10,11,131,M,40,9,0,108,-23,Severe
10,11,131,M,41,9,1,109,-22,Severe
10,11,131,M,42,9,2,110,-21,Severe
10,11,131,M,43,9,3,111,-20,Severe
10,11,131,M,44,9,4,112,-19,Severe
10,11,131,M,45,9,5,113,-18,Severe
10,11,131,M,46,9,6,114,-17,Severe
10,11,131,M,47,9,7,115,-16,Severe
10,11,131,M,48,9,8,116,-15,Severe
10,11,131,M,49,9,9,117,-14,Severe
10,11,131,M,50,10,0,120,-11,Severe
10,11,131,M,51,10,1,121,-10,Severe
10,11,131,M,52,10,2,122,-9,Severe
10,11,131,M,53,10,3,123,-8,Severe
10,11,131,M,54,10,4,124,-7,Severe
10,11,131,M,55,10,5,125,-6,Severe
10,11,131,M,56,10,6,126,-5,Mild
10,11,131,M,57,10,7,127,-4,Mild
10,11,131,M,58,10,8,128,-3,Mild
10,11,131,M,59,10,9,129,-2,Mild
10,11,131,M,60,11,0,132,1,Good
10,11,131,M,61,11,1,133,2,Good
10,11,131,M,62,11,2,134,3,Good
10,11,131,M,63,11,3,135,4,Good
10,11,131,M,64,11,4,136,5,Good
10,11,131,M,65,11,5,137,6,Well
10,11,131,M,66,11,6,138,7,Well
10,11,131,M,67,11,7,139,8,Well
10,11,131,M,68,11,8,140,9,Well
10,11,131,M,69,11,9,141,10,Well
10,11,131,M,70,12,0,144,13,Well
10,11,131,M,71,12,1,145,14,Well
10,11,131,M,72,12,2,146,15,Well
10,11,131,M,73,12,3,147,16,Well
10,11,131,M,74,12,4,148,17,Well
10,11,131,M,75,12,5,149,18,Well
10,11,131,M,76,12,6,150,19,Well
10,11,131,M,77,12,7,151,20,Well
10,11,131,M,78,12,8,152,21,Well
10,11,131,M,79,12,9,153,22,Well
10,11,131,M,80,13,0,156,25,Well
10,11,131,M,81,13,1,157,26,Well
10,11,131,M,82,13,2,158,27,Well
10,11,131,M,83,13,3,159,28,Well
10,11,131,M,84,13,4,160,29,Well
10,11,131,M,85,13,5,161,30,Well
10,11,131,M,86,13,6,162,31,Well
10,11,131,M,87,13,7,163,32,Well
10,11,131,M,88,13,8,164,33,Well
10,11,131,M,89,13,9,165,34,Well
10,11,131,M,90,14,0,168,37,Well
10,11,131,M,91,14,1,169,38,Well
10,11,131,M,92,14,2,170,39,Well
10,11,131,M,93,14,3,171,40,Well
10,11,131,M,94,14,4,172,41,Well
10,11,131,M,95,14,5,173,42,Well
10,11,131,M,96,14,6,174,43,Well
10,11,131,M,97,14,7,175,44,Well
10,11,131,M,98,14,8,176,45,Well
10,11,131,M,99,14,9,177,46,Well
10,11,131,M,100,15,0,180,49,Well
11,0,132,M,0,5,0,60,-72,Severe
11,0,132,M,1,5,1,61,-71,Severe
11,0,132,M,2,5,2,62,-70,Severe
11,0,132,M,3,5,3,63,-69,Severe
11,0,132,M,4,5,4,64,-68,Severe
11,0,132,M,5,5,5,65,-67,Severe
11,0,132,M,6,5,6,66,-66,Severe
11,0,132,M,7,5,7,67,-65,Severe
11,0,132,M,8,5,8,68,-64,Severe
11,0,132,M,9,5,9,69,-63,Severe
11,0,132,M,10,6,0,72,-60,Severe
11,0,132,M,11,6,1,73,-59,Severe
11,0,132,M,12,6,2,74,-58,Severe
11,0,132,M,13,6,3,75,-57,Severe
11,0,132,M,14,6,4,76,-56,Severe
11,0,132,M,15,6,5,77,-55,Severe
11,0,132,M,16,6,6,78,-54,Severe
11,0,132,M,17,6,7,79,-53,Severe
11,0,132,M,18,6,8,80,-52,Severe
11,0,132,M,19,6,9,81,-51,Severe
11,0,132,M,20,7,0,84,-48,Severe
11,0,132,M,21,7,1,85,-47,Severe
11,0,132,M,22,7,2,86,-46,Severe
11,0,132,M,23,7,3,87,-45,Severe
11,0,132,M,24,7,4,88,-44,Severe
11,0,132,M,25,7,5,89,-43,Severe
11,0,132,M,26,7,6,90,-42,Severe
11,0,132,M,27,7,7,91,-41,Severe
11,0,132,M,28,7,8,92,-40,Severe
11,0,132,M,29,7,9,93,-39,Severe
11,0,132,M,30,8,0,96,-36,Severe
11,0,132,M,31,8,1,97,-35,Severe
11,0,132,M,32,8,2,98,-34,Severe
11,0,132,M,33,8,3,99,-33,Severe
11,0,132,M,34,8,4,100,-32,Severe
11,0,132,M,35,8,5,101,-31,Severe
